HORA,Ticket Entrada,Salida,Saldo ticket,Abonados _Entrada,Abonados _Salida,Abonados _Saldo,Mi-fare Entrada,Mi-fare Salida,Mi-fare Saldo,Saldo Total,AP Manual y Perm.,Saldo Final,Real
14/03/2022 17:00:00,1.797,1.502,295,257,210,47,61,56,5,347,21,326,"0,51"
14/03/2022 17:30:00,1.928,1.604,324,270,225,45,66,60,6,375,22,353,"0,55"
14/03/2022 18:00:00,2.056,1.736,320,278,244,34,73,66,7,361,26,335,"0,52"
14/03/2022 18:30:00,2.219,1.874,345,285,260,25,78,70,8,378,28,350,"0,54"
14/03/2022 19:00:00,2.388,2.013,375,299,277,22,86,77,9,406,30,376,"0,58"
14/03/2022 19:30:00,2.537,2.165,372,314,290,24,93,82,11,407,33,374,"0,58"
14/03/2022 20:00:00,2.652,2.301,351,324,301,23,100,85,15,389,35,354,"0,55"
14/03/2022 20:30:00,2.715,2.456,259,334,317,17,103,95,8,284,38,246,"0,38"
14/03/2022 21:00:00,2.737,2.570,167,345,332,13,103,100,3,183,39,144,"0,22"
14/03/2022 21:30:00,2.737,2.651,86,356,342,14,103,104,-1,99,41,58,"0,09"
14/03/2022 22:00:00,2.740,2.661,79,359,351,8,103,104,-1,86,41,45,"0,07"
15/03/2022 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
15/03/2022 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
15/03/2022 8:00:00,30,3,27,35,4,31,2,0,2,60,7,53,"0,08"
15/03/2022 8:30:00,95,15,80,49,4,45,3,1,2,127,7,120,"0,19"
15/03/2022 9:00:00,175,62,113,58,4,54,4,3,1,168,7,161,"0,25"
15/03/2022 9:30:00,253,106,147,65,6,59,4,4,0,206,7,199,"0,31"
15/03/2022 10:00:00,337,174,163,69,10,59,6,4,2,224,8,216,"0,34"
15/03/2022 10:30:00,441,253,188,77,18,59,12,4,8,255,8,247,"0,38"
15/03/2022 11:00:00,538,324,214,85,26,59,13,7,6,279,8,271,"0,42"
15/03/2022 11:30:00,639,407,232,95,37,58,15,11,4,294,11,283,"0,44"
15/03/2022 12:00:00,782,536,246,105,44,61,27,16,11,318,11,307,"0,48"
15/03/2022 12:30:00,900,640,260,113,54,59,32,24,8,327,11,316,"0,49"
15/03/2022 13:00:00,1.005,758,247,130,66,64,37,28,9,320,13,307,"0,48"
15/03/2022 13:30:00,1.109,856,253,140,86,54,43,32,11,318,15,303,"0,47"
15/03/2022 14:00:00,1.198,976,222,161,99,62,49,40,9,293,15,278,"0,43"
15/03/2022 14:30:00,1.310,1.071,239,171,112,59,58,45,13,311,16,295,"0,46"
15/03/2022 15:00:00,1.405,1.175,230,184,128,56,64,53,11,297,16,281,"0,44"
15/03/2022 15:30:00,1.501,1.279,222,196,142,54,68,58,10,286,16,270,"0,42"
15/03/2022 16:00:00,1.610,1.383,227,210,158,52,73,62,11,290,18,272,"0,42"
15/03/2022 16:30:00,1.715,1.484,231,223,173,50,77,70,7,288,18,270,"0,42"
15/03/2022 17:00:00,1.842,1.585,257,237,193,44,84,73,11,312,18,294,"0,46"
15/03/2022 17:30:00,1.955,1.686,269,247,208,39,85,76,9,317,19,298,"0,46"
15/03/2022 18:00:00,2.081,1.784,297,252,229,23,93,82,11,331,19,312,"0,49"
15/03/2022 18:30:00,2.199,1.913,286,263,246,17,105,89,16,319,20,299,"0,47"
15/03/2022 19:00:00,2.349,2.030,319,274,258,16,110,97,13,348,20,328,"0,51"
15/03/2022 19:30:00,2.499,2.163,336,284,267,17,114,107,7,360,21,339,"0,53"
15/03/2022 20:00:00,2.610,2.314,296,296,284,12,120,110,10,318,22,296,"0,46"
15/03/2022 20:30:00,2.668,2.450,218,312,297,15,121,117,4,237,26,211,"0,33"
15/03/2022 21:00:00,2.683,2.574,109,320,310,10,121,120,1,120,26,94,"0,15"
15/03/2022 21:30:00,2.687,2.635,52,324,314,10,121,122,-1,61,26,35,"0,05"
15/03/2022 22:00:00,2.689,2.638,51,325,320,5,121,122,-1,55,27,28,"0,04"
16/03/2022 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
16/03/2022 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
16/03/2022 8:00:00,32,1,31,36,6,30,0,0,0,61,9,52,"0,08"
16/03/2022 8:30:00,101,12,89,50,6,44,2,0,2,135,9,126,"0,20"
16/03/2022 9:00:00,168,49,119,58,6,52,4,1,3,174,10,164,"0,26"
16/03/2022 9:30:00,259,99,160,64,8,56,4,3,1,217,10,207,"0,32"
16/03/2022 10:00:00,353,166,187,72,13,59,6,4,2,248,10,238,"0,37"
16/03/2022 10:30:00,453,268,185,78,19,59,15,4,11,255,10,245,"0,38"
16/03/2022 11:00:00,590,341,249,88,29,59,18,6,12,320,10,310,"0,48"
16/03/2022 11:30:00,718,420,298,100,37,63,25,15,10,371,11,360,"0,56"
16/03/2022 12:00:00,852,544,308,114,48,66,34,20,14,388,12,376,"0,58"
16/03/2022 12:30:00,1.016,689,327,123,60,63,41,26,15,405,14,391,"0,61"
16/03/2022 13:00:00,1.128,844,284,136,79,57,46,35,11,352,15,337,"0,52"
16/03/2022 13:30:00,1.249,986,263,151,94,57,55,45,10,330,17,313,"0,49"
16/03/2022 14:00:00,1.375,1.110,265,173,110,63,62,50,12,340,18,322,"0,50"
16/03/2022 14:30:00,1.496,1.233,263,188,126,62,66,58,8,333,20,313,"0,49"
16/03/2022 15:00:00,1.640,1.346,294,199,135,64,66,59,7,365,21,344,"0,53"
16/03/2022 15:30:00,1.755,1.470,285,214,155,59,69,60,9,353,22,331,"0,51"
16/03/2022 16:00:00,1.898,1.581,317,225,169,56,74,66,8,381,23,358,"0,56"
16/03/2022 16:30:00,2.044,1.716,328,240,187,53,82,71,11,392,24,368,"0,57"
16/03/2022 17:00:00,2.188,1.853,335,252,216,36,90,75,15,386,30,356,"0,55"
16/03/2022 17:30:00,2.383,1.994,389,270,242,28,100,83,17,434,31,403,"0,63"
16/03/2022 18:00:00,2.548,2.165,383,286,259,27,109,92,17,427,32,395,"0,61"
16/03/2022 18:30:00,2.699,2.323,376,300,279,21,116,97,19,416,34,382,"0,59"
16/03/2022 19:00:00,2.879,2.492,387,312,293,19,123,107,16,422,39,383,"0,60"
16/03/2022 19:30:00,3.028,2.643,385,322,308,14,131,114,17,416,39,377,"0,59"
16/03/2022 20:00:00,3.138,2.811,327,334,323,11,136,125,11,349,39,310,"0,48"
16/03/2022 20:30:00,3.213,2.964,249,347,338,9,139,131,8,266,40,226,"0,35"
16/03/2022 21:00:00,3.237,3.096,141,359,345,14,139,137,2,157,44,113,"0,18"
16/03/2022 21:30:00,3.243,3.175,68,361,351,10,139,138,1,79,44,35,"0,05"
16/03/2022 22:00:00,3.244,3.181,63,363,357,6,139,138,1,70,44,26,"0,04"
17/03/2022 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
17/03/2022 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
17/03/2022 8:00:00,34,3,31,35,2,33,1,,1,65,6,59,"0,09"
17/03/2022 8:30:00,86,8,78,47,2,45,6,1,5,128,6,122,"0,19"
17/03/2022 9:00:00,145,39,106,53,6,47,7,2,5,158,6,152,"0,24"
17/03/2022 9:30:00,237,101,136,57,6,51,9,4,5,192,6,186,"0,29"
17/03/2022 10:00:00,315,160,155,60,7,53,11,9,2,210,7,203,"0,32"
17/03/2022 10:30:00,440,229,211,64,8,56,18,11,7,274,7,267,"0,42"
17/03/2022 11:00:00,533,300,233,68,13,55,24,13,11,299,7,292,"0,45"
17/03/2022 11:30:00,645,375,270,77,16,61,27,19,8,339,7,332,"0,52"
17/03/2022 12:00:00,760,480,280,83,26,57,30,25,5,342,7,335,"0,52"
17/03/2022 12:30:00,857,579,278,100,41,59,42,29,13,350,10,340,"0,53"
17/03/2022 13:00:00,964,691,273,117,55,62,50,31,19,354,12,342,"0,53"
17/03/2022 13:30:00,1.059,790,269,125,62,63,57,42,15,347,14,333,"0,52"
17/03/2022 14:00:00,1.148,899,249,136,74,62,61,51,10,321,15,306,"0,48"
17/03/2022 14:30:00,1.256,991,265,147,91,56,66,59,7,328,16,312,"0,49"
17/03/2022 15:00:00,1.355,1.104,251,157,103,54,68,64,4,309,16,293,"0,46"
17/03/2022 15:30:00,1.437,1.213,224,175,116,59,70,65,5,288,16,272,"0,42"
17/03/2022 16:00:00,1.546,1.311,235,186,129,57,74,67,7,299,17,282,"0,44"
17/03/2022 16:30:00,1.680,1.402,278,194,144,50,81,73,8,336,17,319,"0,50"
17/03/2022 17:00:00,1.807,1.522,285,201,161,40,87,76,11,336,17,319,"0,50"
17/03/2022 17:30:00,1.935,1.656,279,213,176,37,91,81,10,326,17,309,"0,48"
17/03/2022 18:00:00,2.060,1.780,280,221,196,25,94,86,8,313,19,294,"0,46"
17/03/2022 18:30:00,2.193,1.905,288,231,213,18,103,91,12,318,21,297,"0,46"
17/03/2022 19:00:00,2.332,2.033,299,241,224,17,114,97,17,333,21,312,"0,49"
17/03/2022 19:30:00,2.462,2.159,303,252,239,13,121,106,15,331,21,310,"0,48"
17/03/2022 20:00:00,2.562,2.283,279,268,258,10,128,115,13,302,22,280,"0,44"
17/03/2022 20:30:00,2.618,2.398,220,283,273,10,129,120,9,239,23,216,"0,34"
17/03/2022 21:00:00,2.636,2.534,102,298,287,11,129,127,2,115,26,89,"0,14"
17/03/2022 21:30:00,2.638,2.575,63,302,296,6,129,129,0,69,28,41,"0,06"
17/03/2022 22:00:00,2.639,2.581,58,302,299,3,129,129,0,61,28,33,"0,05"
18/03/2022 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
18/03/2022 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
18/03/2022 8:00:00,49,0,49,0,6,-6,1,1,0,43,0,43,"0,07"
18/03/2022 8:30:00,100,3,97,0,6,-6,2,1,1,92,0,92,"0,14"
18/03/2022 9:00:00,168,34,134,0,6,-6,2,1,1,129,0,129,"0,20"
18/03/2022 9:30:00,280,83,197,3,7,-4,9,1,8,201,0,201,"0,31"
18/03/2022 10:00:00,404,163,241,7,9,-2,14,4,10,249,0,249,"0,39"
18/03/2022 10:30:00,554,265,289,11,12,-1,20,8,12,300,1,299,"0,47"
18/03/2022 11:00:00,705,374,331,20,25,-5,28,14,14,340,3,337,"0,52"
18/03/2022 11:30:00,889,508,381,35,40,-5,39,22,17,393,4,389,"0,60"
18/03/2022 12:00:00,1.089,660,429,49,50,-1,47,27,20,448,5,443,"0,69"
18/03/2022 12:30:00,1.287,836,451,60,62,-2,67,40,27,476,5,471,"0,73"
18/03/2022 13:00:00,1.498,1.013,485,76,75,1,77,49,28,514,6,508,"0,79"
18/03/2022 13:30:00,1.692,1.200,492,87,86,1,86,58,28,521,7,514,"0,80"
18/03/2022 14:00:00,1.880,1.402,478,100,103,-3,96,73,23,498,8,490,"0,76"
18/03/2022 14:30:00,2.054,1.572,482,115,115,0,103,84,19,501,11,490,"0,76"
18/03/2022 15:00:00,2.210,1.793,417,126,131,-5,110,93,17,429,13,416,"0,65"
18/03/2022 15:30:00,2.366,1.973,393,139,140,-1,119,101,18,410,14,396,"0,62"
18/03/2022 16:00:00,2.542,2.108,434,153,154,-1,120,108,12,445,16,429,"0,67"
18/03/2022 16:30:00,2.717,2.296,421,166,168,-2,129,116,13,432,17,415,"0,65"
18/03/2022 17:00:00,2.881,2.470,411,184,184,0,134,121,13,424,18,406,"0,63"
18/03/2022 17:30:00,3.066,2.620,446,197,195,2,144,127,17,465,19,446,"0,69"
18/03/2022 18:00:00,3.258,2.770,488,206,202,4,151,131,20,512,20,492,"0,77"
18/03/2022 18:30:00,3.429,2.909,520,214,213,1,159,140,19,540,22,518,"0,81"
18/03/2022 19:00:00,3.604,3.089,515,225,226,-1,169,148,21,535,25,510,"0,79"
18/03/2022 19:30:00,3.762,3.266,496,233,231,2,175,153,22,520,25,495,"0,77"
18/03/2022 20:00:00,3.883,3.460,423,243,245,-2,182,164,18,439,27,412,"0,64"
18/03/2022 20:30:00,3.961,3.620,341,255,258,-3,187,173,14,352,31,321,"0,50"
18/03/2022 21:00:00,3.991,3.812,179,273,276,-3,187,187,0,176,31,145,"0,23"
18/03/2022 21:30:00,3.995,3.906,89,282,285,-3,187,188,-1,85,32,53,"0,08"
18/03/2022 22:00:00,3.996,3.916,80,283,288,-5,187,188,-1,74,32,42,"0,07"
19/03/2022 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/03/2022 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
19/03/2022 8:00:00,49,,49,,6,-6,1,1,0,43,5,38,"0,06"
19/03/2022 8:30:00,100,3,97,,6,-6,2,1,1,92,5,87,"0,14"
19/03/2022 9:00:00,168,34,134,,6,-6,2,1,1,129,5,124,"0,19"
19/03/2022 9:30:00,280,83,197,3,7,-4,9,1,8,201,5,196,"0,30"
19/03/2022 10:00:00,404,163,241,7,9,-2,14,4,10,249,5,244,"0,38"
19/03/2022 10:30:00,554,265,289,11,12,-1,20,8,12,300,6,294,"0,46"
19/03/2022 11:00:00,705,374,331,20,25,-5,28,14,14,340,6,334,"0,52"
19/03/2022 11:30:00,889,508,381,35,40,-5,39,22,17,393,8,385,"0,60"
19/03/2022 12:00:00,1.089,660,429,49,50,-1,47,27,20,448,10,438,"0,68"
19/03/2022 12:30:00,1.287,836,451,60,62,-2,67,40,27,476,10,466,"0,72"
19/03/2022 13:00:00,1.498,1.013,485,76,75,1,77,49,28,514,12,502,"0,78"
19/03/2022 13:30:00,1.692,1.200,492,87,86,1,86,58,28,521,15,506,"0,79"
19/03/2022 14:00:00,1.880,1.402,478,100,103,-3,96,73,23,498,16,482,"0,75"
19/03/2022 14:30:00,2.054,1.572,482,115,115,0,103,84,19,501,18,483,"0,75"
19/03/2022 15:00:00,2.210,1.793,417,126,131,-5,110,93,17,429,21,408,"0,63"
19/03/2022 15:30:00,2.366,1.973,393,139,140,-1,119,101,18,410,27,383,"0,60"
19/03/2022 16:00:00,2.542,2.108,434,153,154,-1,120,108,12,445,28,417,"0,65"
19/03/2022 16:30:00,2.717,2.296,421,166,168,-2,129,116,13,432,32,400,"0,62"
19/03/2022 17:00:00,2.881,2.470,411,184,184,0,134,121,13,424,33,391,"0,61"
19/03/2022 17:30:00,3.066,2.620,446,197,195,2,144,127,17,465,35,430,"0,67"
19/03/2022 18:00:00,3.258,2.770,488,206,202,4,151,131,20,512,37,475,"0,74"
19/03/2022 18:30:00,3.429,2.909,520,214,213,1,159,140,19,540,39,501,"0,78"
19/03/2022 19:00:00,3.604,3.089,515,225,226,-1,169,148,21,535,42,493,"0,77"
19/03/2022 19:30:00,3.762,3.266,496,233,231,2,175,153,22,520,45,475,"0,74"
19/03/2022 20:00:00,3.883,3.460,423,243,245,-2,182,164,18,439,47,392,"0,61"
19/03/2022 20:30:00,3.961,3.620,341,255,258,-3,187,173,14,352,49,303,"0,47"
19/03/2022 21:00:00,3.991,3.812,179,273,276,-3,187,187,0,176,54,122,"0,19"
19/03/2022 21:30:00,3.995,3.906,89,282,285,-3,187,188,-1,85,55,30,"0,05"
19/03/2022 22:00:00,3.996,3.917,79,283,288,-5,187,188,-1,73,56,17,"0,03"
20/03/2022 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
20/03/2022 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
20/03/2022 8:00:00,22,1,21,0,0,0,0,0,0,21,1,20,"0,03"
20/03/2022 8:30:00,40,3,37,0,0,0,0,0,0,37,1,36,"0,06"
20/03/2022 9:00:00,54,4,50,0,1,-1,0,0,0,49,1,48,"0,07"
20/03/2022 9:30:00,145,20,125,2,1,1,7,1,6,132,1,131,"0,20"
20/03/2022 10:00:00,239,63,176,6,3,3,15,2,13,192,3,189,"0,29"
20/03/2022 10:30:00,356,130,226,8,5,3,21,4,17,246,5,241,"0,37"
20/03/2022 11:00:00,465,205,260,15,11,4,27,13,14,278,10,268,"0,42"
20/03/2022 11:30:00,604,301,303,22,20,2,34,20,14,319,10,309,"0,48"
20/03/2022 12:00:00,790,429,361,22,20,2,43,25,18,381,11,370,"0,58"
20/03/2022 12:30:00,1.001,563,438,47,45,2,55,38,17,457,11,446,"0,69"
20/03/2022 13:00:00,1.219,719,500,58,55,3,51,45,6,509,13,496,"0,77"
20/03/2022 13:30:00,1.410,924,486,70,68,2,67,51,16,504,14,490,"0,76"
20/03/2022 14:00:00,1.585,1.108,477,81,81,0,74,60,14,491,15,476,"0,74"
20/03/2022 14:30:00,1.770,1.302,468,97,95,2,84,67,17,487,16,471,"0,73"
20/03/2022 15:00:00,1.936,1.481,455,111,104,7,92,75,17,479,18,461,"0,72"
20/03/2022 15:30:00,2.076,1.678,398,119,115,4,97,89,8,410,20,390,"0,61"
20/03/2022 16:00:00,2.224,1.848,376,126,124,2,104,90,14,392,21,371,"0,58"
20/03/2022 16:30:00,2.390,1.995,395,135,132,3,115,97,18,416,21,395,"0,61"
20/03/2022 17:00:00,2.590,2.143,447,148,142,6,121,105,16,469,21,448,"0,70"
20/03/2022 17:30:00,2.770,2.305,465,158,154,4,127,112,15,484,22,462,"0,72"
20/03/2022 18:00:00,2.918,2.486,432,167,163,4,136,122,14,450,22,428,"0,67"
20/03/2022 18:30:00,3.065,2.648,417,178,173,5,141,129,12,434,25,409,"0,64"
20/03/2022 19:00:00,3.209,2.805,404,185,186,-1,148,134,14,417,29,388,"0,60"
20/03/2022 19:30:00,3.348,2.958,390,193,192,1,158,141,17,408,30,378,"0,59"
20/03/2022 20:00:00,3.468,3.107,361,208,204,4,166,149,17,382,32,350,"0,54"
20/03/2022 20:30:00,3.527,3.286,241,221,217,4,170,163,7,252,33,219,"0,34"
20/03/2022 21:00:00,3.540,3.396,144,231,226,5,170,167,3,152,37,115,"0,18"
20/03/2022 21:30:00,3.540,3.451,89,233,232,1,170,169,1,91,40,51,"0,08"
20/03/2022 22:00:00,3.542,3.456,86,233,233,0,170,169,1,87,43,44,"0,07"
21/03/2022 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
21/03/2022 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
21/03/2022 8:00:00,26,1,25,34,0,34,1,1,0,59,0,59,"0,09"
21/03/2022 8:30:00,80,2,78,47,0,47,5,1,4,129,0,129,"0,20"
21/03/2022 9:00:00,143,23,120,51,0,51,7,4,3,174,0,174,"0,27"
21/03/2022 9:30:00,202,65,137,57,1,56,10,6,4,197,0,197,"0,31"
21/03/2022 10:00:00,267,109,158,65,5,60,13,7,6,224,0,224,"0,35"
21/03/2022 10:30:00,361,174,187,72,8,64,14,10,4,255,2,253,"0,39"
21/03/2022 11:00:00,454,252,202,80,12,68,19,11,8,278,3,275,"0,43"
21/03/2022 11:30:00,561,330,231,88,23,65,23,14,9,305,3,302,"0,47"
21/03/2022 12:00:00,691,443,248,100,34,66,29,19,10,324,4,320,"0,50"
21/03/2022 12:30:00,803,562,241,110,47,63,33,24,9,313,5,308,"0,48"
21/03/2022 13:00:00,916,668,248,127,55,72,38,30,8,328,5,323,"0,50"
21/03/2022 13:30:00,1.021,797,224,144,70,74,47,38,9,307,5,302,"0,47"
21/03/2022 14:00:00,1.120,893,227,160,83,77,50,44,6,310,6,304,"0,47"
21/03/2022 14:30:00,1.224,1.008,216,172,94,78,53,48,5,299,8,291,"0,45"
21/03/2022 15:00:00,1.338,1.108,230,184,108,76,58,50,8,314,9,305,"0,47"
21/03/2022 15:30:00,1.428,1.212,216,198,121,77,62,52,10,303,9,294,"0,46"
21/03/2022 16:00:00,1.545,1.321,224,209,135,74,67,60,7,305,10,295,"0,46"
21/03/2022 16:30:00,1.646,1.413,233,213,146,67,71,65,6,306,11,295,"0,46"
21/03/2022 17:00:00,1.773,1.513,260,222,161,61,75,67,8,329,17,312,"0,49"
21/03/2022 17:30:00,1.892,1.630,262,222,161,61,77,74,3,326,17,309,"0,48"
21/03/2022 18:00:00,2.017,1.758,259,241,204,37,81,76,5,301,19,282,"0,44"
21/03/2022 18:30:00,2.168,1.870,298,251,219,32,91,80,11,341,22,319,"0,50"
21/03/2022 19:00:00,2.319,1.996,323,266,230,36,98,84,14,373,24,349,"0,54"
21/03/2022 19:30:00,2.472,2.132,340,275,242,33,109,92,17,390,24,366,"0,57"
21/03/2022 20:00:00,2.584,2.301,283,286,256,30,116,101,15,328,25,303,"0,47"
21/03/2022 20:30:00,2.642,2.443,199,296,263,33,119,109,10,242,25,217,"0,34"
21/03/2022 21:00:00,2.663,2.566,97,305,283,22,120,114,6,125,25,100,"0,16"
21/03/2022 21:30:00,2.666,2.621,45,312,293,19,120,119,1,65,26,39,"0,06"
21/03/2022 22:00:00,2.669,2.622,47,312,300,12,120,121,-1,58,26,32,"0,05"
22/03/2022 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
22/03/2022 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
22/03/2022 8:00:00,32,4,28,27,1,26,1,,1,55,7,48,"0,07"
22/03/2022 8:30:00,98,11,87,43,5,38,1,,1,126,8,118,"0,18"
22/03/2022 9:00:00,163,48,115,47,5,42,7,1,6,163,8,155,"0,24"
22/03/2022 9:30:00,238,106,132,51,6,45,10,3,7,184,8,176,"0,27"
22/03/2022 10:00:00,333,166,167,60,10,50,12,8,4,221,9,212,"0,33"
22/03/2022 10:30:00,433,235,198,70,18,52,13,10,3,253,9,244,"0,38"
22/03/2022 11:00:00,530,312,218,81,29,52,14,11,3,273,9,264,"0,41"
22/03/2022 11:30:00,648,411,237,91,37,54,24,15,9,300,10,290,"0,45"
22/03/2022 12:00:00,763,518,245,108,51,57,31,19,12,314,15,299,"0,47"
22/03/2022 12:30:00,875,602,273,122,62,60,33,27,6,339,16,323,"0,50"
22/03/2022 13:00:00,977,710,267,133,75,58,40,30,10,335,16,319,"0,50"
22/03/2022 13:30:00,1.064,810,254,151,89,62,48,33,15,331,16,315,"0,49"
22/03/2022 14:00:00,1.159,914,245,163,100,63,57,43,14,322,18,304,"0,47"
22/03/2022 14:30:00,1.246,1.019,227,176,112,64,63,49,14,305,19,286,"0,44"
22/03/2022 15:00:00,1.319,1.117,202,184,121,63,66,56,10,275,21,254,"0,40"
22/03/2022 15:30:00,1.417,1.196,221,195,135,60,70,62,8,289,23,266,"0,41"
22/03/2022 16:00:00,1.507,1.296,211,207,147,60,72,65,7,278,27,251,"0,39"
22/03/2022 16:30:00,1.640,1.386,254,215,167,48,80,70,10,312,28,284,"0,44"
22/03/2022 17:00:00,1.765,1.492,273,227,179,48,80,76,4,325,28,297,"0,46"
22/03/2022 17:30:00,1.873,1.615,258,237,190,47,83,80,3,308,29,279,"0,43"
22/03/2022 18:00:00,2.015,1.735,280,244,212,32,89,82,7,319,31,288,"0,45"
22/03/2022 18:30:00,2.162,1.851,311,254,226,28,96,84,12,351,33,318,"0,49"
22/03/2022 19:00:00,2.337,1.998,339,260,244,16,101,90,11,366,37,329,"0,51"
22/03/2022 19:30:00,2.481,2.157,324,270,253,17,105,96,9,350,38,312,"0,49"
22/03/2022 20:00:00,2.604,2.310,294,285,271,14,109,99,10,318,40,278,"0,43"
22/03/2022 20:30:00,2.661,2.455,206,302,287,15,112,106,6,227,41,186,"0,29"
22/03/2022 21:00:00,2.674,2.560,114,317,301,16,112,110,2,132,41,91,"0,14"
22/03/2022 21:30:00,2.679,2.630,49,319,310,9,112,112,0,58,41,17,"0,03"
22/03/2022 22:00:00,2.680,2.640,40,319,314,5,112,112,0,45,41,4,"0,01"
23/03/2022 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
23/03/2022 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
23/03/2022 8:00:00,32,1,31,32,4,28,1,0,1,60,4,56,"0,09"
23/03/2022 8:30:00,87,17,70,44,4,40,7,1,6,116,4,112,"0,17"
23/03/2022 9:00:00,170,54,116,53,4,49,9,7,2,167,4,163,"0,25"
23/03/2022 9:30:00,251,105,146,60,5,55,12,9,3,204,4,200,"0,31"
23/03/2022 10:00:00,325,161,164,62,9,53,14,10,4,221,6,215,"0,33"
23/03/2022 10:30:00,428,228,200,68,13,55,21,10,11,266,6,260,"0,40"
23/03/2022 11:00:00,532,293,239,77,22,55,27,15,12,306,6,300,"0,47"
23/03/2022 11:30:00,647,389,258,89,28,61,33,24,9,328,6,322,"0,50"
23/03/2022 12:00:00,756,499,257,99,41,58,40,26,14,329,7,322,"0,50"
23/03/2022 12:30:00,888,593,295,112,53,59,43,32,11,365,11,354,"0,55"
23/03/2022 13:00:00,1.000,713,287,123,66,57,48,37,11,355,13,342,"0,53"
23/03/2022 13:30:00,1.105,833,272,148,76,72,58,44,14,358,16,342,"0,53"
23/03/2022 14:00:00,1.209,941,268,160,91,69,60,51,9,346,16,330,"0,51"
23/03/2022 14:30:00,1.308,1.043,265,172,101,71,64,54,10,346,17,329,"0,51"
23/03/2022 15:00:00,1.381,1.160,221,183,114,69,67,59,8,298,17,281,"0,44"
23/03/2022 15:30:00,1.475,1.242,233,196,127,69,72,62,10,312,18,294,"0,46"
23/03/2022 16:00:00,1.570,1.323,247,205,141,64,79,64,15,326,22,304,"0,47"
23/03/2022 16:30:00,1.678,1.426,252,219,159,60,85,70,15,327,26,301,"0,47"
23/03/2022 17:00:00,1.791,1.530,261,230,178,52,89,80,9,322,26,296,"0,46"
23/03/2022 17:30:00,1.931,1.638,293,243,188,55,93,85,8,356,28,328,"0,51"
23/03/2022 18:00:00,2.075,1.767,308,253,212,41,100,91,9,358,29,329,"0,51"
23/03/2022 18:30:00,2.231,1.901,330,263,235,28,106,95,11,369,30,339,"0,53"
23/03/2022 19:00:00,2.377,2.047,330,274,251,23,118,99,19,372,31,341,"0,53"
23/03/2022 19:30:00,2.529,2.191,338,287,266,21,131,109,22,381,32,349,"0,54"
23/03/2022 20:00:00,2.627,2.337,290,299,275,24,134,117,17,331,33,298,"0,46"
23/03/2022 20:30:00,2.684,2.491,193,308,281,27,134,126,8,228,35,193,"0,30"
23/03/2022 21:00:00,2.696,2.585,111,314,293,21,134,132,2,134,36,98,"0,15"
23/03/2022 21:30:00,2.696,2.638,58,320,306,14,134,133,1,73,38,35,"0,05"
23/03/2022 22:00:00,2.696,2.645,51,321,311,10,134,133,1,62,38,24,"0,04"
24/03/2022 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
24/03/2022 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
24/03/2022 8:00:00,39,1,38,33,6,27,0,1,-1,64,8,56,"0,09"
24/03/2022 8:30:00,112,8,104,45,6,39,6,2,4,147,8,139,"0,22"
24/03/2022 9:00:00,117,41,76,51,6,45,8,5,3,124,8,116,"0,18"
24/03/2022 9:30:00,239,102,137,57,7,50,9,6,3,190,9,181,"0,28"
24/03/2022 10:00:00,346,156,190,65,11,54,12,7,5,249,10,239,"0,37"
24/03/2022 10:30:00,450,240,210,70,15,55,15,9,6,271,12,259,"0,40"
24/03/2022 11:00:00,547,318,229,75,21,54,24,12,12,295,13,282,"0,44"
24/03/2022 11:30:00,673,411,262,86,28,58,27,19,8,328,13,315,"0,49"
24/03/2022 12:00:00,783,505,278,99,39,60,33,24,9,347,14,333,"0,52"
24/03/2022 12:30:00,892,624,268,110,47,63,38,28,10,341,14,327,"0,51"
24/03/2022 13:00:00,1.014,731,283,120,58,62,48,37,11,356,14,342,"0,53"
24/03/2022 13:30:00,1.130,839,291,130,64,66,56,44,12,369,21,348,"0,54"
24/03/2022 14:00:00,1.255,975,280,140,77,63,64,51,13,356,24,332,"0,52"
24/03/2022 14:30:00,1.353,1.083,270,152,88,64,70,57,13,347,27,320,"0,50"
24/03/2022 15:00:00,1.456,1.202,254,164,105,59,71,62,9,322,28,294,"0,46"
24/03/2022 15:30:00,1.551,1.308,243,182,125,57,77,67,10,310,29,281,"0,44"
